TITLE="Analysis,Euler_KHI_res0"
VARIABLES =
"t_sim" ,"timesteps" ,"t_CPU" ,"PID" ,"DOF" ,"nElems" ,"nRanks" ,"L2_Density" ,"L2_MomentumX" ,"L2_MomentumY" ,"L2_MomentumZ" ,"L2_EnergyStagnationDensity" ,"L2_colloc_Density" ,"L2_colloc_MomentumX" ,"L2_colloc_MomentumY" ,"L2_colloc_MomentumZ" ,"L2_colloc_EnergyStagnationDensity" ,"Linf_Density" ,"Linf_MomentumX" ,"Linf_MomentumY" ,"Linf_MomentumZ" ,"Linf_EnergyStagnationDensity" ,alpha_max ,alpha_amount ,rho_min ,p_min ,alpha_globmin ,alpha_globmax ,alpha_globavg ,"Entropy" ,"dSdU_Ut"
ZONE T="Analysis,Euler_KHI_res0"
 0.89999999999999991E+0000,  0.55420000000000000E+0004,  0.65392268262803555E+0002,  0.78911221421066734E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.17833342032152333E+0000,  0.95012264406284450E-0001,  0.15108397837059115E+0000,  0.16406861057960722E-0014,  0.64708979065460484E-0001,  0.17833602995103606E+0000,  0.95013695918395952E-0001,  0.15108399836000697E+0000,  0.16407195206694010E-0014,  0.64709066230561302E-0001,  0.81513494059311686E+0000,  0.44342884152728040E+0000,  0.34065552390220288E+0000,  0.19646208194830289E-0014,  0.25413301574501679E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634654319119866E+0002, -0.21215217612807757E-0005
 0.99999999999999989E+0000,  0.61680000000000000E+0004,  0.72910077799111605E+0002,  0.87725926487139023E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.20251619732224377E+0000,  0.10250746040659728E+0000,  0.16047082925421577E+0000,  0.18238662214670518E-0014,  0.75528429343518985E-0001,  0.20252017657822849E+0000,  0.10250922535628273E+0000,  0.16047086194334051E+0000,  0.18238980068280363E-0014,  0.75528545033138411E-0001,  0.90773623204717613E+0000,  0.49048416985444832E+0000,  0.38928443122205703E+0000,  0.22056967020039360E-0014,  0.34332498213793672E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634652322241267E+0002,  0.13694367655009421E-0003
 0.10999999999999999E+0001,  0.67990000000000000E+0004,  0.80252795338630676E+0002,  0.84900644844639214E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.22882941314057431E+0000,  0.10929517457492127E+0000,  0.16520135944194608E+0000,  0.20080044130767613E-0014,  0.10816705600609976E+0000,  0.22883517285042257E+0000,  0.10929732681057308E+0000,  0.16520141351042680E+0000,  0.20080358217035121E-0014,  0.10816716103880451E+0000,  0.99705929865188725E+0000,  0.52007632117217706E+0000,  0.38875179505245483E+0000,  0.24696268004557246E-0014,  0.42224872681118075E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634648702922407E+0002,  0.32243919437091595E-0003
 0.12000000000000000E+0001,  0.74350000000000000E+0004,  0.86634396407753229E+0002,  0.73394369509223223E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.25263524091512807E+0000,  0.11624295355100656E+0000,  0.16511277915307460E+0000,  0.21923443740219963E-0014,  0.13324580038548392E+0000,  0.25264312562411284E+0000,  0.11624556475586664E+0000,  0.16511287342549416E+0000,  0.21923734788098877E-0014,  0.13324590513963652E+0000,  0.10713550044185491E+0001,  0.53109440331921687E+0000,  0.34724786075467517E+0000,  0.27325088534136288E-0014,  0.50436564973898390E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634640761037174E+0002, -0.97751380650906716E-0004
 0.13000000000000000E+0001,  0.80730000000000000E+0004,  0.92861270051449537E+0002,  0.71386819066200444E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.26939370718265476E+0000,  0.12204068693005345E+0000,  0.16120897561593139E+0000,  0.23754291478190072E-0014,  0.14352080972114170E+0000,  0.26940445163094789E+0000,  0.12204372955747463E+0000,  0.16120913762532996E+0000,  0.23754564389767748E-0014,  0.14352092814118955E+0000,  0.11230003661590762E+0001,  0.53678200731671621E+0000,  0.38224193358930941E+0000,  0.30633733836647509E-0014,  0.50299843665557464E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634623300619744E+0002, -0.23152964627493056E-0003
 0.14000000000000001E+0001,  0.87120000000000000E+0004,  0.99042321488261223E+0002,  0.70752252461079907E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.28380684990861077E+0000,  0.12753191857470222E+0000,  0.15673852906803049E+0000,  0.25584101366698151E-0014,  0.14458043050368136E+0000,  0.28382217072220195E+0000,  0.12753533993746188E+0000,  0.15673877385844870E+0000,  0.25584365719693956E-0014,  0.14458062534708277E+0000,  0.11232004688763970E+0001,  0.55851443610932150E+0000,  0.44218971814570840E+0000,  0.32178144191586460E-0014,  0.46749722363248747E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634591874585052E+0002, -0.21658722656209273E-0003
 0.15000000000000002E+0001,  0.93490000000000000E+0004,  0.10537947029992938E+0003,  0.72763514510893007E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.30697281616847860E+0000,  0.13757030578354831E+0000,  0.15570271327816426E+0000,  0.27412440429142486E-0014,  0.14080822690442341E+0000,  0.30699379232406054E+0000,  0.13757438279256246E+0000,  0.15570308621606049E+0000,  0.27412701053619172E-0014,  0.14080854627527331E+0000,  0.12024261314514146E+0001,  0.61235830151532866E+0000,  0.47716862468272109E+0000,  0.33333243079618066E-0014,  0.42875062729005364E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634542459764305E+0002, -0.59909320327533599E-0003
 0.16000000000000003E+0001,  0.99790000000000000E+0004,  0.11178315820544958E+0003,  0.74347786981629073E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.33809230998810680E+0000,  0.14966915900420097E+0000,  0.15875351682370500E+0000,  0.29233117920840662E-0014,  0.13329685276403708E+0000,  0.33812039575138103E+0000,  0.14967419747010921E+0000,  0.15875413976277575E+0000,  0.29233375395793730E-0014,  0.13329739317238093E+0000,  0.12689058632809500E+0001,  0.66303246667407401E+0000,  0.54559648026094332E+0000,  0.35989022305317583E-0014,  0.54304452438525441E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634442069668163E+0002, -0.11246579984672822E-0002
 0.17000000000000004E+0001,  0.10606000000000000E+0005,  0.11930092837661505E+0003,  0.87717673662255090E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.36825410779394840E+0000,  0.15914591747127452E+0000,  0.16367005197070203E+0000,  0.31065790025976455E-0014,  0.13571383785294772E+0000,  0.36829401854069804E+0000,  0.15915289143068875E+0000,  0.16367117815454732E+0000,  0.31066047745685495E-0014,  0.13571462748698304E+0000,  0.13532031558593793E+0001,  0.69073104584273093E+0000,  0.60367383146479414E+0000,  0.37325045031988505E-0014,  0.63543079673510916E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13634208090812097E+0002, -0.21087820739522090E-0002
 0.18000000000000005E+0001,  0.11242000000000000E+0005,  0.12581301115453243E+0003,  0.74893279069551938E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.39235364631548153E+0000,  0.16476869578102465E+0000,  0.16922971647308363E+0000,  0.32903237671324246E-0014,  0.15048930955902795E+0000,  0.39240907059326141E+0000,  0.16478266022350710E+0000,  0.16923154528083509E+0000,  0.32903525336052906E-0014,  0.15049086478793075E+0000,  0.14013768750635642E+0001,  0.70791758806032756E+0000,  0.62357840722652602E+0000,  0.38823206902084504E-0014,  0.67554859531526801E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13633817572222476E+0002, -0.33976990521995543E-0002
 0.19000000000000006E+0001,  0.11883000000000000E+0005,  0.13222593264281750E+0003,  0.73162036386919474E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.41070137090964726E+0000,  0.16909495966687815E+0000,  0.17536539211602981E+0000,  0.34748061670403900E-0014,  0.16487291780294969E+0000,  0.41078464510522233E+0000,  0.16912489451292323E+0000,  0.17536818469176893E+0000,  0.34748359356891211E-0014,  0.16487571523329472E+0000,  0.14147458169454954E+0001,  0.73170499114505017E+0000,  0.61071959282404731E+0000,  0.43589661754252424E-0014,  0.67338364029513342E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13633164416871187E+0002, -0.53562673427947627E-0002
 0.20000000000000004E+0001,  0.12525000000000000E+0005,  0.14027691587805748E+0003,  0.91479857142543563E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.42569606771984259E+0000,  0.17205778370759822E+0000,  0.18221733417969810E+0000,  0.36599354070583622E-0014,  0.17799928752248040E+0000,  0.42580236198708538E+0000,  0.17209728020303855E+0000,  0.18222067119971783E+0000,  0.36599698826217187E-0014,  0.17800296938579618E+0000,  0.14769375874050286E+0001,  0.72499326446818002E+0000,  0.58078774404889155E+0000,  0.46106141676347160E-0014,  0.72831258862738690E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13632209517523462E+0002, -0.10652520421935985E-0001
 0.21000000000000005E+0001,  0.13188000000000000E+0005,  0.14816230340674520E+0003,  0.86755335730449418E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.44363771229352206E+0000,  0.17217186316214847E+0000,  0.18937302627104721E+0000,  0.38455552464518080E-0014,  0.18657383832672425E+0000,  0.44377735031535187E+0000,  0.17223550538520965E+0000,  0.18937664000976767E+0000,  0.38455966457680474E-0014,  0.18658010273671799E+0000,  0.15630666309793622E+0001,  0.72036881588212542E+0000,  0.53724469036652212E+0000,  0.47420769470933328E-0014,  0.72215359666389034E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13630954029567192E+0002, -0.13283008009399133E-0001
 0.22000000000000006E+0001,  0.13868000000000000E+0005,  0.15516546143218875E+0003,  0.75329973750579964E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.46219734611651364E+0000,  0.17050036399956242E+0000,  0.19784993301823092E+0000,  0.40295863805419947E-0014,  0.17819631768125069E+0000,  0.46236458779290418E+0000,  0.17057318162032661E+0000,  0.19785382884873123E+0000,  0.40296370507640649E-0014,  0.17820370181326184E+0000,  0.16825518339130130E+0001,  0.69217675994676120E+0000,  0.52429332665573491E+0000,  0.51426668148857179E-0014,  0.72721378574536333E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13629372801328104E+0002, -0.13461426332292303E-0001
 0.23000000000000007E+0001,  0.14556000000000000E+0005,  0.16231944435462356E+0003,  0.75906483212472879E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.47514508281209211E+0000,  0.16947894306563616E+0000,  0.20773802850940060E+0000,  0.42125549616715766E-0014,  0.15188598495601460E+0000,  0.47533813020882609E+0000,  0.16955434203836400E+0000,  0.20774249383994495E+0000,  0.42126163625315162E-0014,  0.15189457937728118E+0000,  0.16533687118941791E+0001,  0.67577227679873009E+0000,  0.60667470500868104E+0000,  0.53432188700600878E-0014,  0.63174948271683506E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13627559109531424E+0002, -0.17186456327256711E-0001
 0.24000000000000008E+0001,  0.15245000000000000E+0005,  0.16987525859847665E+0003,  0.80232972541970303E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.49123180884834350E+0000,  0.17240661261197207E+0000,  0.21750875653101226E+0000,  0.43954977983755225E-0014,  0.13425445048215229E+0000,  0.49143198870691424E+0000,  0.17247919016139437E+0000,  0.21751418987237761E+0000,  0.43955658764004471E-0014,  0.13426426471526376E+0000,  0.16329030806747653E+0001,  0.68561894128077161E+0000,  0.66051917754378975E+0000,  0.53127099222798028E-0014,  0.57926358563319158E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13625586994364236E+0002, -0.14468649023249514E-0001
 0.25000000000000009E+0001,  0.15930000000000000E+0005,  0.17751484947279096E+0003,  0.81601205716240145E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.51333348962414616E+0000,  0.17891346294821805E+0000,  0.22561312460719396E+0000,  0.45791737982968579E-0014,  0.13734874147301121E+0000,  0.51354110237543105E+0000,  0.17898145403531054E+0000,  0.22562026230943005E+0000,  0.45792466431219362E-0014,  0.13735751890940978E+0000,  0.16798390480036942E+0001,  0.67591285648684707E+0000,  0.77491704708832476E+0000,  0.55994505457826437E-0014,  0.55172321806755065E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13623437893100665E+0002, -0.16414492163840222E-0001
 0.26000000000000010E+0001,  0.16609000000000000E+0005,  0.18515921198576689E+0003,  0.82365639799944708E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.53449382979129223E+0000,  0.18693544538900242E+0000,  0.22979235728146391E+0000,  0.47643700225711948E-0014,  0.16168786315752876E+0000,  0.53472031853636415E+0000,  0.18700650778125855E+0000,  0.22980075383092533E+0000,  0.47644415028696506E-0014,  0.16169555339079447E+0000,  0.18839185541226477E+0001,  0.65872955918674658E+0000,  0.78743070092609246E+0000,  0.60934267057458568E-0014,  0.59414818199998920E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13620963419899203E+0002, -0.24851587383954876E-0001
 0.27000000000000011E+0001,  0.17284000000000000E+0005,  0.19200746116414666E+0003,  0.74210790747504992E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.54818440110319888E+0000,  0.19303510974081317E+0000,  0.23086224319198467E+0000,  0.49498114651222131E-0014,  0.18816605754882540E+0000,  0.54842766259070708E+0000,  0.19310616284502433E+0000,  0.23087129780728999E+0000,  0.49498805741765229E-0014,  0.18817232126501163E+0000,  0.19583857069316584E+0001,  0.65094774259416310E+0000,  0.78301687132059605E+0000,  0.61154801964067706E-0014,  0.66491941456529813E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13618152532773779E+0002, -0.28665159389287764E-0001
 0.28000000000000012E+0001,  0.17967000000000000E+0005,  0.19894272889569402E+0003,  0.74284149060565449E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.55712313546061742E+0000,  0.19621588796271622E+0000,  0.23199269940459946E+0000,  0.51345275869856858E-0014,  0.20025909579136497E+0000,  0.55737789664902337E+0000,  0.19628802867655654E+0000,  0.23200183100587124E+0000,  0.51346036563933086E-0014,  0.20026497818019018E+0000,  0.18859643328563325E+0001,  0.67795608891816839E+0000,  0.79486074481526159E+0000,  0.64396550279712362E-0014,  0.70111939964282310E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13615209668813783E+0002, -0.25156236948600141E-0001
 0.29000000000000012E+0001,  0.18661000000000000E+0005,  0.20569629514217377E+0003,  0.71184745885444180E-0005,  0.26214400000000000E+0006,  0.40960000000000000E+0004,  0.19200000000000000E+0003,  0.56664202209492331E+0000,  0.19663055623408088E+0000,  0.23366035097133961E+0000,  0.53172421437584678E-0014,  0.19719295298686879E+0000,  0.56690507932364953E+0000,  0.19669967046823636E+0000,  0.23367025002443539E+0000,  0.53173347909528074E-0014,  0.19719907863209574E+0000,  0.20149726768136196E+0001,  0.68811583663816467E+0000,  0.76539158283863529E+0000,  0.70189522602877250E-0014,  0.71446720786374440E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.00000000000000000E+0000,  0.13611884868421972E+0002, -0.32290461217482858E-0001
